date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
07:41:27	25/25	---M--	200	added ('OK')	text/plain	etag:%227f564a4-19-3ef0a6a1b08c0%22	https://gmpg.org/robots.txt		(from https://demo.farost.net/logisti/)
07:41:27	2067/2067	---M-Z	200	added ('OK')	text/css	etag:%2264e18331-813-3ef0a663b3680-gzip%22	https://gmpg.org/xfn/default.css	D:/AppServ/www/fesagroupdemo/gmpg.org/xfn/default.css	(from https://gmpg.org/xfn/11)
07:41:27	4170/4170	---M-Z	200	added ('OK')	text/html	date:Sun,%2006%20Nov%202022%2000:41:28%20GMT	https://gmpg.org/xfn/.	D:/AppServ/www/fesagroupdemo/gmpg.org/xfn/.html	(from https://gmpg.org/xfn/11)
07:41:28	16269/16269	---M-Z	200	added ('OK')	text/html	date:Sun,%2006%20Nov%202022%2000:41:28%20GMT	https://gmpg.org/xfn/intro	D:/AppServ/www/fesagroupdemo/gmpg.org/xfn/intro.html	(from https://gmpg.org/xfn/11)
07:41:28	7342/7342	---M-Z	200	added ('OK')	text/html	date:Sun,%2006%20Nov%202022%2000:41:28%20GMT	https://gmpg.org/xfn/faq	D:/AppServ/www/fesagroupdemo/gmpg.org/xfn/faq.html	(from https://gmpg.org/xfn/11)
07:41:28	3789/3789	---M-Z	200	added ('OK')	text/html	date:Sun,%2006%20Nov%202022%2000:41:28%20GMT	https://gmpg.org/xfn/thanks	D:/AppServ/www/fesagroupdemo/gmpg.org/xfn/thanks.html	(from https://gmpg.org/xfn/11)
07:41:29	12136/12136	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%222f68-59242d17ef135%22	https://demo.farost.net/logisti/wp-content/plugins/revslider/public/assets/fonts/revicons/revicons.eot?5510888	D:/AppServ/www/fesagroupdemo/demo.farost.net/logisti/wp-content/plugins/revslider/public/assets/fonts/revicons/revicons90c6.eot	(from https://demo.farost.net/logisti/wp-content/uploads/siteground-optimizer-assets/siteground-optimizer-combined-css-6aeafcab0ecfe6d820c5029c39506e86.css)
07:41:30	106319/106319	---MCZ	404	error ('Not%20Found')	text/html	date:Sun,%2006%20Nov%202022%2000:41:29%20GMT	https://demo.farost.net/logisti/wp-content/plugins/themecore/assets/css/owl.video.play.png	D:/AppServ/www/fesagroupdemo/demo.farost.net/logisti/wp-content/plugins/themecore/assets/css/owl.video.play.png	(from https://demo.farost.net/logisti/wp-content/uploads/siteground-optimizer-assets/siteground-optimizer-combined-css-6aeafcab0ecfe6d820c5029c39506e86.css)
07:41:30	128352/128352	---M--	200	added ('OK')	font/woff2	etag:%2263643f52-1f560%22	https://demo.farost.net/logisti/wp-content/plugins/wp-user-avatar/assets/css/material-icons/MaterialIcons-Regular.woff2	D:/AppServ/www/fesagroupdemo/demo.farost.net/logisti/wp-content/plugins/wp-user-avatar/assets/css/material-icons/MaterialIcons-Regular.woff2	(from https://demo.farost.net/logisti/wp-content/uploads/siteground-optimizer-assets/siteground-optimizer-combined-css-6aeafcab0ecfe6d820c5029c39506e86.css)
07:41:31	165742/165742	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%222876e-58b3ef5fe8044%22	https://demo.farost.net/logisti/wp-content/themes/logisti/assets/fonts/fontawesome-webfont.eot?v=4.7.0	D:/AppServ/www/fesagroupdemo/demo.farost.net/logisti/wp-content/themes/logisti/assets/fonts/fontawesome-webfont3e6e.eot	(from https://demo.farost.net/logisti/wp-content/uploads/siteground-optimizer-assets/siteground-optimizer-combined-css-6aeafcab0ecfe6d820c5029c39506e86.css)
07:41:31	165742/165742	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%222876e-58b3ef5fe8044%22	https://demo.farost.net/logisti/wp-content/themes/logisti/assets/fonts/fontawesome-webfont.eot?	D:/AppServ/www/fesagroupdemo/demo.farost.net/logisti/wp-content/themes/logisti/assets/fonts/fontawesome-webfontd41d.eot	(from https://demo.farost.net/logisti/wp-content/uploads/siteground-optimizer-assets/siteground-optimizer-combined-css-6aeafcab0ecfe6d820c5029c39506e86.css)
07:41:32	77160/77160	---M--	200	added ('OK')	font/woff2	etag:%225d02fee6-12d68%22	https://demo.farost.net/logisti/wp-content/themes/logisti/assets/fonts/fontawesome-webfont.woff2?v=4.7.0	D:/AppServ/www/fesagroupdemo/demo.farost.net/logisti/wp-content/themes/logisti/assets/fonts/fontawesome-webfont3e6e.woff2	(from https://demo.farost.net/logisti/wp-content/uploads/siteground-optimizer-assets/siteground-optimizer-combined-css-6aeafcab0ecfe6d820c5029c39506e86.css)
07:41:33	98024/98024	---M--	200	added ('OK')	font/woff	etag:%225d02fee6-17ee8%22	https://demo.farost.net/logisti/wp-content/themes/logisti/assets/fonts/fontawesome-webfont.woff?v=4.7.0	D:/AppServ/www/fesagroupdemo/demo.farost.net/logisti/wp-content/themes/logisti/assets/fonts/fontawesome-webfont3e6e.woff	(from https://demo.farost.net/logisti/wp-content/uploads/siteground-optimizer-assets/siteground-optimizer-combined-css-6aeafcab0ecfe6d820c5029c39506e86.css)
07:41:33	165548/165548	---MCZ	200	added ('OK')	application/x-font-ttf	etag:W/%225d02fee6-286ac%22	https://demo.farost.net/logisti/wp-content/themes/logisti/assets/fonts/fontawesome-webfont.ttf?v=4.7.0	D:/AppServ/www/fesagroupdemo/demo.farost.net/logisti/wp-content/themes/logisti/assets/fonts/fontawesome-webfont3e6e.ttf	(from https://demo.farost.net/logisti/wp-content/uploads/siteground-optimizer-assets/siteground-optimizer-combined-css-6aeafcab0ecfe6d820c5029c39506e86.css)
07:41:33	444379/444379	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%225d02fee6-6c7db%22	https://demo.farost.net/logisti/wp-content/themes/logisti/assets/fonts/fontawesome-webfont.svg?v=4.7.0	D:/AppServ/www/fesagroupdemo/demo.farost.net/logisti/wp-content/themes/logisti/assets/fonts/fontawesome-webfont3e6e.svg	(from https://demo.farost.net/logisti/wp-content/uploads/siteground-optimizer-assets/siteground-optimizer-combined-css-6aeafcab0ecfe6d820c5029c39506e86.css)
07:41:33	38384/38384	---M--	200	added ('OK')	font/woff2	etag:%225d02fee6-95f0%22	https://demo.farost.net/logisti/wp-content/themes/logisti/assets/fonts/Material-Design-Iconic-Font.woff2?v=2.2.0	D:/AppServ/www/fesagroupdemo/demo.farost.net/logisti/wp-content/themes/logisti/assets/fonts/Material-Design-Iconic-Fontd1f1.woff2	(from https://demo.farost.net/logisti/wp-content/uploads/siteground-optimizer-assets/siteground-optimizer-combined-css-6aeafcab0ecfe6d820c5029c39506e86.css)
07:41:33	937/937	---M--	200	added ('OK')	image/png	etag:%225d78bb9d-3a9%22	https://demo.farost.net/logisti/wp-content/themes/logisti/assets/images/close.png	D:/AppServ/www/fesagroupdemo/demo.farost.net/logisti/wp-content/themes/logisti/assets/images/close.png	(from https://demo.farost.net/logisti/wp-content/uploads/siteground-optimizer-assets/siteground-optimizer-combined-css-6aeafcab0ecfe6d820c5029c39506e86.css)
07:41:35	106319/106319	---MCZ	404	error ('Not%20Found')	text/html	date:Sun,%2006%20Nov%202022%2000:41:35%20GMT	https://demo.farost.net/logisti/wp-content/themes/logisti/assets/css/icons.svg	D:/AppServ/www/fesagroupdemo/demo.farost.net/logisti/wp-content/themes/logisti/assets/css/icons.svg	(from https://demo.farost.net/logisti/wp-content/uploads/siteground-optimizer-assets/siteground-optimizer-combined-css-6aeafcab0ecfe6d820c5029c39506e86.css)
07:41:35	302/302	---M--	200	added ('OK')	image/png	etag:%225f47691b-12e%22	https://demo.farost.net/logisti/wp-content/plugins/js_composer/assets/vc/alert.png	D:/AppServ/www/fesagroupdemo/demo.farost.net/logisti/wp-content/plugins/js_composer/assets/vc/alert.png	(from https://demo.farost.net/logisti/wp-content/uploads/siteground-optimizer-assets/siteground-optimizer-combined-css-6aeafcab0ecfe6d820c5029c39506e86.css)
07:41:36	165742/165742	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%222876e-59242d17ef905%22	https://demo.farost.net/logisti/wp-content/plugins/revslider/public/assets/fonts/font-awesome/fonts/fontawesome-webfont.eot?v=4.7.0	D:/AppServ/www/fesagroupdemo/demo.farost.net/logisti/wp-content/plugins/revslider/public/assets/fonts/font-awesome/fonts/fontawesome-webfont3e6e.eot	(from https://demo.farost.net/logisti/wp-content/uploads/siteground-optimizer-assets/siteground-optimizer-combined-css-6aeafcab0ecfe6d820c5029c39506e86.css)
07:41:36	77160/77160	---M--	200	added ('OK')	font/woff2	etag:%225d78b063-12d68%22	https://demo.farost.net/logisti/wp-content/plugins/revslider/public/assets/fonts/font-awesome/fonts/fontawesome-webfont.woff2?v=4.7.0	D:/AppServ/www/fesagroupdemo/demo.farost.net/logisti/wp-content/plugins/revslider/public/assets/fonts/font-awesome/fonts/fontawesome-webfont3e6e.woff2	(from https://demo.farost.net/logisti/wp-content/uploads/siteground-optimizer-assets/siteground-optimizer-combined-css-6aeafcab0ecfe6d820c5029c39506e86.css)
07:41:36	165742/165742	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%222876e-59242d17ef905%22	https://demo.farost.net/logisti/wp-content/plugins/revslider/public/assets/fonts/font-awesome/fonts/fontawesome-webfont.eot?	D:/AppServ/www/fesagroupdemo/demo.farost.net/logisti/wp-content/plugins/revslider/public/assets/fonts/font-awesome/fonts/fontawesome-webfontd41d.eot	(from https://demo.farost.net/logisti/wp-content/uploads/siteground-optimizer-assets/siteground-optimizer-combined-css-6aeafcab0ecfe6d820c5029c39506e86.css)
07:41:37	583808/583808	---M--	200	added ('OK')	image/jpeg	etag:%225d78bb9d-8e880%22	https://demo.farost.net/logisti/wp-content/themes/logisti/assets/images/page-title.jpg	D:/AppServ/www/fesagroupdemo/demo.farost.net/logisti/wp-content/themes/logisti/assets/images/page-title.jpg	(from https://demo.farost.net/logisti/wp-content/uploads/siteground-optimizer-assets/siteground-optimizer-combined-css-6aeafcab0ecfe6d820c5029c39506e86.css)
07:41:37	98024/98024	---M--	200	added ('OK')	font/woff	etag:%225d78b063-17ee8%22	https://demo.farost.net/logisti/wp-content/plugins/revslider/public/assets/fonts/font-awesome/fonts/fontawesome-webfont.woff?v=4.7.0	D:/AppServ/www/fesagroupdemo/demo.farost.net/logisti/wp-content/plugins/revslider/public/assets/fonts/font-awesome/fonts/fontawesome-webfont3e6e.woff	(from https://demo.farost.net/logisti/wp-content/uploads/siteground-optimizer-assets/siteground-optimizer-combined-css-6aeafcab0ecfe6d820c5029c39506e86.css)
07:41:41	51/51	---MCZ	200	added ('OK')	text/plain	date:Sun,%2006%20Nov%202022%2000:41:38%20GMT	http://fonts.googleapis.com/robots.txt		(from https://demo.farost.net/logisti/)
07:41:41	165548/165548	---MCZ	200	added ('OK')	application/x-font-ttf	etag:W/%225d78b063-286ac%22	https://demo.farost.net/logisti/wp-content/plugins/revslider/public/assets/fonts/font-awesome/fonts/fontawesome-webfont.ttf?v=4.7.0	D:/AppServ/www/fesagroupdemo/demo.farost.net/logisti/wp-content/plugins/revslider/public/assets/fonts/font-awesome/fonts/fontawesome-webfont3e6e.ttf	(from https://demo.farost.net/logisti/wp-content/uploads/siteground-optimizer-assets/siteground-optimizer-combined-css-6aeafcab0ecfe6d820c5029c39506e86.css)
07:41:42	444379/444379	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%225d78b063-6c7db%22	https://demo.farost.net/logisti/wp-content/plugins/revslider/public/assets/fonts/font-awesome/fonts/fontawesome-webfont.svg?v=4.7.0	D:/AppServ/www/fesagroupdemo/demo.farost.net/logisti/wp-content/plugins/revslider/public/assets/fonts/font-awesome/fonts/fontawesome-webfont3e6e.svg	(from https://demo.farost.net/logisti/wp-content/uploads/siteground-optimizer-assets/siteground-optimizer-combined-css-6aeafcab0ecfe6d820c5029c39506e86.css)
07:41:42	51/51	---MCZ	200	added ('OK')	text/plain	date:Sun,%2006%20Nov%202022%2000:41:42%20GMT	https://fonts.googleapis.com/robots.txt		(from https://demo.farost.net/logisti/)
07:41:43	1223472/1223472	---MCZ	200	added ('OK')	text/css	etag:W/%2263644f96-12ab30%22	https://demo.farost.net/logisti/wp-content/uploads/siteground-optimizer-assets/siteground-optimizer-combined-css-9e16c9cbdb3d7bf3760900878e2a26ac.css	D:/AppServ/www/fesagroupdemo/demo.farost.net/logisti/wp-content/uploads/siteground-optimizer-assets/siteground-optimizer-combined-css-9e16c9cbdb3d7bf3760900878e2a26ac.css	(from https://demo.farost.net/logisti/request-a-quote/)
07:41:44	1662/1662	---MCZ	200	added ('OK')	application/json	date:Sun,%2006%20Nov%202022%2000:41:44%20GMT	https://demo.farost.net/logisti/wp-json/wp/v2/pages/77	D:/AppServ/www/fesagroupdemo/demo.farost.net/logisti/wp-json/wp/v2/pages/77.json	(from https://demo.farost.net/logisti/request-a-quote/)
07:41:45	2430/2430	---MCZ	200	added ('OK')	application/json	date:Sun,%2006%20Nov%202022%2000:41:45%20GMT	https://demo.farost.net/logisti/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fdemo.farost.net%2Flogisti%2Frequest-a-quote%2F	D:/AppServ/www/fesagroupdemo/demo.farost.net/logisti/wp-json/oembed/1.0/embedbd16.json	(from https://demo.farost.net/logisti/request-a-quote/)
07:41:45	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2006%20Nov%202022%2000:41:45%20GMT	https://demo.farost.net/logisti/?p=77	D:/AppServ/www/fesagroupdemo/demo.farost.net/logisti/indexb135.html	(from https://demo.farost.net/logisti/request-a-quote/)
07:41:46	2496/2496	---MCZ	200	added ('OK')	text/xml	date:Sun,%2006%20Nov%202022%2000:41:46%20GMT	https://demo.farost.net/logisti/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fdemo.farost.net%2Flogisti%2Frequest-a-quote%2F&format=xml	D:/AppServ/www/fesagroupdemo/demo.farost.net/logisti/wp-json/oembed/1.0/embedf41c	(from https://demo.farost.net/logisti/request-a-quote/)
07:41:47	7945/7945	---M--	200	added ('OK')	application/pdf	etag:%225d02fee6-1f09%22	https://demo.farost.net/logisti/wp-content/uploads/2019/03/logisti.pdf	D:/AppServ/www/fesagroupdemo/demo.farost.net/logisti/wp-content/uploads/2019/03/logisti.pdf	(from https://demo.farost.net/logisti/request-a-quote/)
07:41:47	133839/133839	---M--	200	added ('OK')	image/jpeg	etag:%225d02ffde-20acf%22	https://demo.farost.net/logisti/wp-content/uploads/2019/04/Layer-1416.jpg	D:/AppServ/www/fesagroupdemo/demo.farost.net/logisti/wp-content/uploads/2019/04/Layer-1416.jpg	(from https://demo.farost.net/logisti/request-a-quote/)
07:41:47	1115/1115	---M--	200	added ('OK')	image/png	etag:%225d78bb9d-45b%22	https://demo.farost.net/logisti/wp-content/themes/logisti/assets/images/pdf.png	D:/AppServ/www/fesagroupdemo/demo.farost.net/logisti/wp-content/themes/logisti/assets/images/pdf.png	(from https://demo.farost.net/logisti/request-a-quote/)
07:41:48	4243/4243	---M--	200	added ('OK')	image/png	etag:%225d030001-1093%22	https://demo.farost.net/logisti/wp-content/uploads/2019/03/bg_ctac.png	D:/AppServ/www/fesagroupdemo/demo.farost.net/logisti/wp-content/uploads/2019/03/bg_ctac.png	(from https://demo.farost.net/logisti/request-a-quote/)
07:41:48	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2006%20Nov%202022%2000:41:48%20GMT	https://demo.farost.net/logisti/contacts	D:/AppServ/www/fesagroupdemo/demo.farost.net/logisti/contacts	(from https://demo.farost.net/logisti/request-a-quote/)
07:41:49	16904/16904	---MCZ	200	added ('OK')	application/json	date:Sun,%2006%20Nov%202022%2000:41:49%20GMT	https://demo.farost.net/logisti/wp-json/wp/v2/pages/23	D:/AppServ/www/fesagroupdemo/demo.farost.net/logisti/wp-json/wp/v2/pages/23.json	(from https://demo.farost.net/logisti/home-modern/)
07:41:50	2410/2410	---MCZ	200	added ('OK')	application/json	date:Sun,%2006%20Nov%202022%2000:41:50%20GMT	https://demo.farost.net/logisti/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fdemo.farost.net%2Flogisti%2Fhome-modern%2F	D:/AppServ/www/fesagroupdemo/demo.farost.net/logisti/wp-json/oembed/1.0/embed88af.json	(from https://demo.farost.net/logisti/home-modern/)
07:41:50	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2006%20Nov%202022%2000:41:50%20GMT	https://demo.farost.net/logisti/?p=23	D:/AppServ/www/fesagroupdemo/demo.farost.net/logisti/index40a0.html	(from https://demo.farost.net/logisti/home-modern/)
07:41:50	2476/2476	---MCZ	200	added ('OK')	text/xml	date:Sun,%2006%20Nov%202022%2000:41:51%20GMT	https://demo.farost.net/logisti/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fdemo.farost.net%2Flogisti%2Fhome-modern%2F&format=xml	D:/AppServ/www/fesagroupdemo/demo.farost.net/logisti/wp-json/oembed/1.0/embed5be5	(from https://demo.farost.net/logisti/home-modern/)
07:41:51	2291/2291	---M--	200	added ('OK')	image/png	etag:%225d78bb9d-8f3%22	https://demo.farost.net/logisti/wp-content/themes/logisti/assets/images/lang-icon-gray.png	D:/AppServ/www/fesagroupdemo/demo.farost.net/logisti/wp-content/themes/logisti/assets/images/lang-icon-gray.png	(from https://demo.farost.net/logisti/home-modern/)
07:41:52	162/162	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2006%20Nov%202022%2000:41:52%20GMT	http://demo.farost.net/logisti/wp-content/uploads/2019/04/shutterstock_301382870.jpg	D:/AppServ/www/fesagroupdemo/demo.farost.net/logisti/wp-content/uploads/2019/04/shutterstock_301382870.91.delayed	(from https://demo.farost.net/logisti/home-modern/)
07:41:52	303097/303097	---M--	200	added ('OK')	image/jpeg	etag:%225d02ffd6-49ff9%22	https://demo.farost.net/logisti/wp-content/uploads/2019/04/BG_case.jpg?id=1264	D:/AppServ/www/fesagroupdemo/demo.farost.net/logisti/wp-content/uploads/2019/04/BG_case389f.jpg	(from https://demo.farost.net/logisti/home-modern/)
07:41:53	194250/194250	---M--	200	added ('OK')	image/jpeg	etag:%225d02ffda-2f6ca%22	https://demo.farost.net/logisti/wp-content/uploads/2019/04/shutterstock_301382870.jpg	D:/AppServ/www/fesagroupdemo/demo.farost.net/logisti/wp-content/uploads/2019/04/shutterstock_301382870.jpg	(from https://demo.farost.net/logisti/home-modern/)
07:41:53	2617/2617	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%225d02fee6-a39%22	https://demo.farost.net/logisti/wp-content/uploads/2019/03/elevator.svg	D:/AppServ/www/fesagroupdemo/demo.farost.net/logisti/wp-content/uploads/2019/03/elevator.svg	(from https://demo.farost.net/logisti/home-modern/)
07:41:54	109437/109437	---M--	200	added ('OK')	image/jpeg	etag:%225d02fffd-1ab7d%22	https://demo.farost.net/logisti/wp-content/uploads/2019/03/service2-980x650.jpg	D:/AppServ/www/fesagroupdemo/demo.farost.net/logisti/wp-content/uploads/2019/03/service2-980x650.jpg	(from https://demo.farost.net/logisti/home-modern/)
07:41:54	1079/1079	---M--	200	added ('OK')	image/png	etag:%225d02ffdd-437%22	https://demo.farost.net/logisti/wp-content/uploads/2019/04/credit-icon-white.png	D:/AppServ/www/fesagroupdemo/demo.farost.net/logisti/wp-content/uploads/2019/04/credit-icon-white.png	(from https://demo.farost.net/logisti/home-modern/)
07:41:54	2255/2255	---M--	200	added ('OK')	image/png	etag:%225d02ffdd-8cf%22	https://demo.farost.net/logisti/wp-content/uploads/2019/04/ww-icon-white.png	D:/AppServ/www/fesagroupdemo/demo.farost.net/logisti/wp-content/uploads/2019/04/ww-icon-white.png	(from https://demo.farost.net/logisti/home-modern/)
07:41:56	306871/306871	---M--	200	added ('OK')	image/jpeg	etag:%225d02ffdd-4aeb7%22	https://demo.farost.net/logisti/wp-content/uploads/2019/04/video02.jpg	D:/AppServ/www/fesagroupdemo/demo.farost.net/logisti/wp-content/uploads/2019/04/video02.jpg	(from https://demo.farost.net/logisti/home-modern/)
07:41:56	106319/106319	---MCZ	404	error ('Not%20Found')	text/html	date:Sun,%2006%20Nov%202022%2000:41:56%20GMT	https://demo.farost.net/logisti/home-modern/.all	D:/AppServ/www/fesagroupdemo/demo.farost.net/logisti/home-modern/.all	(from https://demo.farost.net/logisti/home-modern/)
07:41:57	106319/106319	---MCZ	404	error ('Not%20Found')	text/html	date:Sun,%2006%20Nov%202022%2000:41:57%20GMT	https://demo.farost.net/logisti/home-modern/.distribution	D:/AppServ/www/fesagroupdemo/demo.farost.net/logisti/home-modern/.distribution	(from https://demo.farost.net/logisti/home-modern/)
07:41:57	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2006%20Nov%202022%2000:41:57%20GMT	https://demo.farost.net/logisti/home-modern/.warehousing	D:/AppServ/www/fesagroupdemo/demo.farost.net/logisti/home-modern/.warehousing	(from https://demo.farost.net/logisti/home-modern/)
07:41:58	106319/106319	---MCZ	404	error ('Not%20Found')	text/html	date:Sun,%2006%20Nov%202022%2000:41:58%20GMT	https://demo.farost.net/logisti/home-modern/.optimization	D:/AppServ/www/fesagroupdemo/demo.farost.net/logisti/home-modern/.optimization	(from https://demo.farost.net/logisti/home-modern/)
07:41:59	106319/106319	---MCZ	404	error ('Not%20Found')	text/html	date:Sun,%2006%20Nov%202022%2000:41:59%20GMT	https://demo.farost.net/logisti/home-modern/.logistics	D:/AppServ/www/fesagroupdemo/demo.farost.net/logisti/home-modern/.logistics	(from https://demo.farost.net/logisti/home-modern/)
07:42:00	106319/106319	---MCZ	404	error ('Not%20Found')	text/html	date:Sun,%2006%20Nov%202022%2000:42:00%20GMT	https://demo.farost.net/logisti/home-modern/.analystics	D:/AppServ/www/fesagroupdemo/demo.farost.net/logisti/home-modern/.analystics	(from https://demo.farost.net/logisti/home-modern/)
07:42:01	50299/50299	---M--	200	added ('OK')	image/jpeg	etag:%225d030002-c47b%22	https://demo.farost.net/logisti/wp-content/uploads/2019/03/shutterstock_638769307-980x650.jpg	D:/AppServ/www/fesagroupdemo/demo.farost.net/logisti/wp-content/uploads/2019/03/shutterstock_638769307-980x650.jpg	(from https://demo.farost.net/logisti/home-modern/)
07:42:01	992/992	---MC-	200	added ('OK')	text/css	date:Sun,%2006%20Nov%202022%2000:42:02%20GMT	https://fonts.googleapis.com/css?family=Roboto:100%2C700%2C400%7CWork+Sans:700%7COpen+Sans:400	D:/AppServ/www/fesagroupdemo/fonts.googleapis.com/cssfea5.css	(from https://demo.farost.net/logisti/home-modern/)
07:42:02	60219/60219	---M--	200	added ('OK')	image/jpeg	etag:%225d030001-eb3b%22	https://demo.farost.net/logisti/wp-content/uploads/2019/03/shutterstock_682632361-980x650.jpg	D:/AppServ/www/fesagroupdemo/demo.farost.net/logisti/wp-content/uploads/2019/03/shutterstock_682632361-980x650.jpg	(from https://demo.farost.net/logisti/home-modern/)
07:42:02	119066/119066	---MCZ	200	added ('OK')	text/html	date:Sun,%2006%20Nov%202022%2000:42:02%20GMT	https://demo.farost.net/logisti/changes-to-our-trade-credit-policy-and-procedures/	D:/AppServ/www/fesagroupdemo/demo.farost.net/logisti/changes-to-our-trade-credit-policy-and-procedures/index.html	(from https://demo.farost.net/logisti/home-modern/)
07:42:02	114468/114468	---MCZ	200	added ('OK')	text/html	date:Sun,%2006%20Nov%202022%2000:42:02%20GMT	https://demo.farost.net/logisti/category/news/	D:/AppServ/www/fesagroupdemo/demo.farost.net/logisti/category/news/index.html	(from https://demo.farost.net/logisti/home-modern/)
07:42:02	7393/7393	---MCZ	200	added ('OK')	application/javascript	etag:W/%225d02fee6-1ce1%22	https://demo.farost.net/logisti/wp-content/themes/logisti/assets/js/cms-loadmore-grid.js	D:/AppServ/www/fesagroupdemo/demo.farost.net/logisti/wp-content/themes/logisti/assets/js/cms-loadmore-grid.js	(from https://demo.farost.net/logisti/home-modern/)
07:42:03	26951/26951	---MCZ	200	added ('OK')	application/json	date:Sun,%2006%20Nov%202022%2000:42:03%20GMT	https://demo.farost.net/logisti/wp-json/wp/v2/pages/25	D:/AppServ/www/fesagroupdemo/demo.farost.net/logisti/wp-json/wp/v2/pages/25.json	(from https://demo.farost.net/logisti/home-classic/)
07:42:04	119135/119135	---MCZ	200	added ('OK')	text/html	date:Sun,%2006%20Nov%202022%2000:42:04%20GMT	https://demo.farost.net/logisti/how-an-efficient-warehouse-operation-could-save-you-a-sale/	D:/AppServ/www/fesagroupdemo/demo.farost.net/logisti/how-an-efficient-warehouse-operation-could-save-you-a-sale/index.html	(from https://demo.farost.net/logisti/home-modern/)
07:42:04	2415/2415	---MCZ	200	added ('OK')	application/json	date:Sun,%2006%20Nov%202022%2000:42:04%20GMT	https://demo.farost.net/logisti/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fdemo.farost.net%2Flogisti%2Fhome-classic%2F	D:/AppServ/www/fesagroupdemo/demo.farost.net/logisti/wp-json/oembed/1.0/embedd2ad.json	(from https://demo.farost.net/logisti/home-classic/)
07:42:04	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2006%20Nov%202022%2000:42:04%20GMT	https://demo.farost.net/logisti/?p=25	D:/AppServ/www/fesagroupdemo/demo.farost.net/logisti/index970c.html	(from https://demo.farost.net/logisti/home-classic/)
07:42:04	2481/2481	---MCZ	200	added ('OK')	text/xml	date:Sun,%2006%20Nov%202022%2000:42:05%20GMT	https://demo.farost.net/logisti/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fdemo.farost.net%2Flogisti%2Fhome-classic%2F&format=xml	D:/AppServ/www/fesagroupdemo/demo.farost.net/logisti/wp-json/oembed/1.0/embed4cb3	(from https://demo.farost.net/logisti/home-classic/)
07:42:06	162/162	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2006%20Nov%202022%2000:42:06%20GMT	http://demo.farost.net/logisti/wp-content/uploads/2019/04/shutterstock_682632364.jpg	D:/AppServ/www/fesagroupdemo/demo.farost.net/logisti/wp-content/uploads/2019/04/shutterstock_682632364.a6.delayed	(from https://demo.farost.net/logisti/home-classic/)
07:42:07	463299/463299	---M--	200	added ('OK')	image/jpeg	etag:%225d02ffd7-711c3%22	https://demo.farost.net/logisti/wp-content/uploads/2019/04/video-bgr.jpg?id=1159	D:/AppServ/www/fesagroupdemo/demo.farost.net/logisti/wp-content/uploads/2019/04/video-bgr4628.jpg	(from https://demo.farost.net/logisti/home-classic/)
07:42:07	828/828	---M--	200	added ('OK')	image/png	etag:%225d02ffd7-33c%22	https://demo.farost.net/logisti/wp-content/uploads/2019/04/Credit-Icon-Red.png	D:/AppServ/www/fesagroupdemo/demo.farost.net/logisti/wp-content/uploads/2019/04/Credit-Icon-Red.png	(from https://demo.farost.net/logisti/home-classic/)
07:42:07	124487/124487	---M--	200	added ('OK')	image/jpeg	etag:%225d02ffd9-1e647%22	https://demo.farost.net/logisti/wp-content/uploads/2019/04/shutterstock_682632364.jpg	D:/AppServ/www/fesagroupdemo/demo.farost.net/logisti/wp-content/uploads/2019/04/shutterstock_682632364.jpg	(from https://demo.farost.net/logisti/home-classic/)
07:42:07	1638/1638	---M--	200	added ('OK')	image/png	etag:%225d02ffd7-666%22	https://demo.farost.net/logisti/wp-content/uploads/2019/04/Worldwide-Icon-Red.png	D:/AppServ/www/fesagroupdemo/demo.farost.net/logisti/wp-content/uploads/2019/04/Worldwide-Icon-Red.png	(from https://demo.farost.net/logisti/home-classic/)
07:42:08	925/925	---M--	200	added ('OK')	image/png	etag:%225d02ffd8-39d%22	https://demo.farost.net/logisti/wp-content/uploads/2019/04/Boxes-Icon-Red.png	D:/AppServ/www/fesagroupdemo/demo.farost.net/logisti/wp-content/uploads/2019/04/Boxes-Icon-Red.png	(from https://demo.farost.net/logisti/home-classic/)
